time,total_length,FPS,behavior,behavioral_category,status,participantID,block,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,confidence,time_unix,time_dif
120.872,131.1,25.68,l_base,Base,STOP,4,3,105300.705478,170.91899999650195,3093,3097,0.42540642954284325,0.6654597461881623,0.9028170424535512,120.83897304534912,0.03302695465087879
121.067,131.1,25.68,l_1t,1transparent,POINT,4,3,105300.932439,91.63100000296254,3098,3100,0.4974591771974177,0.6767937902950082,0.8251450055067182,121.0659339427948,0.0010660572051932604
121.379,131.1,25.68,u_1t,1transparent,START,4,3,105301.092552,355.2979999949457,3102,3113,0.43382154190047134,0.7041033432533063,0.9085413773858156,121.22604703903198,0.15295296096802247
121.573,131.1,25.68,l_base,Base,START,4,3,105301.458534,149.54699999361765,3113,3117,0.41924224301300406,0.6915617923791049,0.9972289050174412,121.59202909469604,0.01902909469605163
124.727,131.1,25.68,BC,BrickClick,POINT,4,3,105304.39912,499.51449999934994,3194,3208,0.44453897273356896,0.6630002414084576,0.8258264190377469,124.53261494636536,0.19438505363464742
124.727,131.1,25.68,l_base,Base,STOP,4,3,105304.39912,499.51449999934994,3194,3208,0.44453897273356896,0.6630002414084576,0.8258264190377469,124.53261494636536,0.19438505363464742
124.727,131.1,25.68,u_1t,1transparent,STOP,4,3,105304.39912,499.51449999934994,3194,3208,0.44453897273356896,0.6630002414084576,0.8258264190377469,124.53261494636536,0.19438505363464742
124.727,131.1,25.68,u_base,Base,STOP,4,3,105304.39912,499.51449999934994,3194,3208,0.44453897273356896,0.6630002414084576,0.8258264190377469,124.53261494636536,0.19438505363464742
3.31,85.79,27.49,l_4yr_1,4YellowRound,POINT,5,1,108857.987423,219.75800000655,97,103,0.619861872899628,0.334483490856202,0.9335441455316745,3.368557929992676,0.05855792999267573
3.31,85.79,27.49,l_4yr_2,4YellowRound,POINT,5,1,108857.987423,219.75800000655,97,103,0.619861872899628,0.334483490856202,0.9335441455316745,3.368557929992676,0.05855792999267573
3.71,85.79,27.49,l_4r_1,4Red,POINT,5,1,108858.302964,143.85199999378528,106,110,0.359047294152056,0.5972239202974954,0.9863611555038473,3.684098958969116,0.025901041030883754
3.82,85.79,27.49,l_4yr_3,4YellowRound,POINT,5,1,108858.488078,494.8360000125831,112,126,0.3452723095797136,0.7354880269458136,0.9989737720463897,3.869213104248047,0.049213104248047035
5.566,85.79,27.49,l_4r_2,4Red,POINT,5,1,108860.27572800001,151.1459999892395,165,169,0.6148529550585011,0.617476851346149,0.8097448836460854,5.65686297416687,0.09086297416687028
6.548,85.79,27.49,l_4r_1,4Red,POINT,5,1,108861.230901,116.2449999974342,193,197,0.389199553954833,0.546069441595374,0.641314531719713,6.6120359897613525,0.0640359897613525
6.948,85.79,27.49,l_4yr_3,4YellowRound,POINT,5,1,108861.602864,179.97599999944214,205,210,0.3632737471569353,0.7365265538536088,0.9965352941334471,6.983999013900757,0.03599901390075644
7.13,85.79,27.49,l_4r_3,4Red,POINT,5,1,108861.807902,207.46299999882467,211,217,0.330785604656929,0.7666002440170593,0.9977540779983862,7.189037084579468,0.05903708457946788
7.967,85.79,27.49,l_4yr_3,4YellowRound,POINT,5,1,108862.530734,160.09800000756513,232,237,0.3098053431832461,0.7626101075829413,0.9994218615650275,7.911869049072266,0.05513095092773401
10.186,85.79,27.49,l_4r_1,4Red,POINT,5,1,108864.888186,150.81000000645872,287,287,0.367767358595869,0.5405192291186568,0.7619737206402535,10.269320964813232,0.08332096481323248
12.877,85.79,27.49,l_4yr_4,4YellowRound,POINT,5,1,108867.638881,159.8589999921387,362,362,0.3339892536204331,0.7368614672044144,0.9715758746102648,13.020015954971313,0.1430159549713128
13.459,85.79,27.49,l_4yr_3,4YellowRound,POINT,5,1,108868.122917,492.0929999934742,363,379,0.36461194923432616,0.7777148191375755,0.99844185199053,13.504051923751831,0.045051923751831424
16.442,85.79,27.49,l_4r_1,4Red,POINT,5,1,108871.01097,387.8160000022035,422,434,0.33549299332344834,0.599533981757401,0.9985764381063652,16.392105102539063,0.04989489746093767
16.733,85.79,27.49,l_4r_4,4Red,POINT,5,1,108871.422788,128.10800000443123,435,438,0.26917436031400294,0.6055566050801461,0.9989239035813251,16.80392289161682,0.07092289161682075
16.988,85.79,27.49,l_4yr_4,4YellowRound,POINT,5,1,108871.55975,99.00800000468735,439,442,0.2636115017970763,0.5991974341954203,0.9990373730277186,16.940885066986084,0.04711493301391556
17.897,85.79,27.49,u_4r_4,4Red,START,5,1,108872.47079200001,147.96499999647494,466,470,0.3063499072435486,0.6552149601696579,0.998033618564647,17.851927042007446,0.045072957992552176
17.897,85.79,27.49,u_4yr_4,4YellowRound,START,5,1,108872.47079200001,147.96499999647494,466,470,0.3063499072435486,0.6552149601696579,0.998033618564647,17.851927042007446,0.045072957992552176
19.607,85.79,27.49,BC,BrickClick,POINT,5,1,108874.190729,112.10600000049453,502,502,0.6245899635116277,0.37997761922067325,0.9485892871920784,19.571863889694214,0.03513611030578545
19.607,85.79,27.49,u_conf,Configuration,START,5,1,108874.190729,112.10600000049453,502,502,0.6245899635116277,0.37997761922067325,0.9485892871920784,19.571863889694214,0.03513611030578545
19.68,85.79,27.49,u_4r_4,4Red,STOP,5,1,108874.190729,112.10600000049453,502,502,0.6245899635116277,0.37997761922067325,0.9485892871920784,19.571863889694214,0.10813611030578585
19.68,85.79,27.49,u_4yr_4,4YellowRound,STOP,5,1,108874.190729,112.10600000049453,502,502,0.6245899635116277,0.37997761922067325,0.9485892871920784,19.571863889694214,0.10813611030578585
19.971,85.79,27.49,u_4yr_1,4YellowRound,START,5,1,108874.555015,94.65199999976903,506,509,0.6082108662026452,0.6260227881239618,0.8930685600490986,19.936150074005127,0.03484992599487313
20.262,85.79,27.49,l_4r_2,4Red,POINT,5,1,108874.6581,493.1450000003679,509,524,0.5978694372842481,0.6346683394999293,0.9101806058888277,20.03923511505127,0.22276488494873092
20.844,85.79,27.49,u_4r_2,4Red,START,5,1,108875.643453,111.430000004475,538,542,0.5908255496278544,0.6699744837962271,0.8576904232518561,21.024588108062744,0.18058810806274295
20.917,85.79,27.49,u_conf,Configuration,STOP,5,1,108875.643453,111.430000004475,538,542,0.5908255496278544,0.6699744837962271,0.8576904232518561,21.024588108062744,0.10758810806274255
22.335,85.79,27.49,BC,BrickClick,POINT,5,1,108876.870867,324.86799999605864,575,585,0.3765842548597867,0.7220796041173865,0.9988188627549164,22.252002000808716,0.08299799919128503
22.59,85.79,27.49,u_4r_2,4Red,STOP,5,1,108877.282867,272.17599999858066,587,596,0.3246932655841064,0.6662307864113558,0.9919262079057745,22.664001941680908,0.07400194168090835
22.59,85.79,27.49,u_4yr_1,4YellowRound,STOP,5,1,108877.282867,272.17599999858066,587,596,0.3246932655841064,0.6662307864113558,0.9919262079057745,22.664001941680908,0.07400194168090835
22.59,85.79,27.49,u_conf,Configuration,START,5,1,108877.282867,272.17599999858066,587,596,0.3246932655841064,0.6662307864113558,0.9919262079057745,22.664001941680908,0.07400194168090835
22.772,85.79,27.49,l_conf,Configuration,POINT,5,1,108877.282867,272.17599999858066,587,596,0.3246932655841064,0.6662307864113558,0.9919262079057745,22.664001941680908,0.10799805831909026
23.063,85.79,27.49,l_4r_1,4Red,POINT,5,1,108877.70277,452.1189999941271,600,613,0.37858608253180237,0.6597015098406057,0.9982553864462677,23.08390498161316,0.020904981613160345
23.063,85.79,27.49,u_conf,Configuration,STOP,5,1,108877.70277,452.1189999941271,600,613,0.37858608253180237,0.6597015098406057,0.9982553864462677,23.08390498161316,0.020904981613160345
23.281,85.79,27.49,u_4yr_2,4YellowRound,START,5,1,108877.70277,452.1189999941271,600,613,0.37858608253180237,0.6597015098406057,0.9982553864462677,23.08390498161316,0.19709501838683963
23.609,85.79,27.49,l_4r_3,4Red,POINT,5,1,108878.218789,152.0289999898523,615,620,0.3513496556223715,0.8567572807347604,0.9994036407191883,23.599924087524414,0.0090759124755877
23.9,85.79,27.49,u_4r_1,4Red,START,5,1,108878.434825,228.18499999993946,622,629,0.601630408162274,0.8528783706777464,0.9850516943325528,23.815959930419922,0.0840400695800767
25.609,85.79,27.49,BC,BrickClick,POINT,5,1,108880.242906,347.98700000101235,676,686,0.3468702476756346,0.8548287419469672,0.9992196697915481,25.624041080474854,0.015041080474851753
25.609,85.79,27.49,l_4yr_3,4YellowRound,POINT,5,1,108880.242906,347.98700000101235,676,686,0.3468702476756346,0.8548287419469672,0.9992196697915481,25.624041080474854,0.015041080474851753
25.609,85.79,27.49,u_4r_1,4Red,STOP,5,1,108880.242906,347.98700000101235,676,686,0.3468702476756346,0.8548287419469672,0.9992196697915481,25.624041080474854,0.015041080474851753
25.609,85.79,27.49,u_4yr_2,4YellowRound,STOP,5,1,108880.242906,347.98700000101235,676,686,0.3468702476756346,0.8548287419469672,0.9992196697915481,25.624041080474854,0.015041080474851753
25.682,85.79,27.49,u_conf,Configuration,START,5,1,108880.242906,347.98700000101235,676,686,0.3468702476756346,0.8548287419469672,0.9992196697915481,25.624041080474854,0.05795891952514509
26.773,85.79,27.49,u_conf,Configuration,STOP,5,1,108881.308496,138.52400000905618,708,712,0.43108664196860313,0.7564426271106229,0.9985413084225079,26.68963098526001,0.08336901473998992
26.846,85.79,27.49,u_4yr_3,4YellowRound,START,5,1,108881.496398,110.60899999574758,713,716,0.4070458269227696,0.7942329644827739,0.9944748913585338,26.877532958984375,0.031532958984374915
27.319,85.79,27.49,l_conf,Configuration,POINT,5,1,108881.906902,87.9830000048969,725,728,0.3464977183453232,0.7770772497760894,0.9986547290498526,27.288037061691284,0.030962938308714882
27.574,85.79,27.49,u_4r_3,4Red,START,5,1,108882.010825,340.8499999932246,729,739,0.3483308874785136,0.7073756285705186,0.9984764528723109,27.39195990562439,0.18204009437561197
29.283,85.79,27.49,BC,BrickClick,POINT,5,1,108883.866988,144.07500000379514,784,788,0.47265914487788463,0.9099148782786248,0.9429525335092916,29.248122930526733,0.03487706947326785
29.283,85.79,27.49,u_4r_3,4Red,STOP,5,1,108883.866988,144.07500000379514,784,788,0.47265914487788463,0.9099148782786248,0.9429525335092916,29.248122930526733,0.03487706947326785
29.283,85.79,27.49,u_4yr_3,4YellowRound,STOP,5,1,108883.866988,144.07500000379514,784,788,0.47265914487788463,0.9099148782786248,0.9429525335092916,29.248122930526733,0.03487706947326785
29.283,85.79,27.49,u_conf,Configuration,START,5,1,108883.866988,144.07500000379514,784,788,0.47265914487788463,0.9099148782786248,0.9429525335092916,29.248122930526733,0.03487706947326785
30.193,85.79,27.49,u_2dr_1,2DarkRed,START,5,1,108884.994806,136.0209999984363,815,815,0.42288950194830144,0.8929428001663204,0.998143405518458,30.375941038131714,0.18294103813171247
30.411,85.79,27.49,l_2dr_1,2DarkRed,POINT,5,1,108884.994806,136.0209999984363,815,815,0.42288950194830144,0.8929428001663204,0.998143405518458,30.375941038131714,0.0350589618682875
30.593,85.79,27.49,l_1t,1transparent,POINT,5,1,108885.139349,495.46199999167584,815,815,0.4111070319703063,0.9225163760469702,0.9967912111170235,30.52048397064209,0.07251602935791013
31.721,85.79,27.49,l_2dr_1,2DarkRed,POINT,5,1,108886.424908,117.97300000034738,837,841,0.44141107403334806,0.9216505747295662,0.9906344854764859,31.806042909622192,0.0850429096221923
35.977,85.79,27.49,BC,BrickClick,POINT,5,1,108890.262974,495.7870000071125,950,965,0.3760738129005474,1.0398378280117,0.9989730239196043,35.64410901069641,0.3328909893035856
36.159,85.79,27.49,u_2dr_1,2DarkRed,STOP,5,1,108890.262974,495.7870000071125,950,965,0.3760738129005474,1.0398378280117,0.9989730239196043,35.64410901069641,0.5148909893035878
36.159,85.79,27.49,u_base,Base,START,5,1,108890.262974,495.7870000071125,950,965,0.3760738129005474,1.0398378280117,0.9989730239196043,35.64410901069641,0.5148909893035878
36.159,85.79,27.49,u_conf,Configuration,STOP,5,1,108890.262974,495.7870000071125,950,965,0.3760738129005474,1.0398378280117,0.9989730239196043,35.64410901069641,0.5148909893035878
36.632,85.79,27.49,l_conf,Configuration,POINT,5,1,108891.330773,144.00600000226405,982,986,0.29067720071698694,0.6755033181347566,0.9825100696807371,36.71190810203552,0.07990810203552456
37.25,85.79,27.49,l_base,Base,START,5,1,108891.910843,168.04099999717437,999,1004,0.28386406030764766,0.9431036575881323,0.9990953581294064,37.291977882385254,0.041977882385253906
